nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid_low,sid_high,dataset,seed,n_nodes,elapsed_bsaf_creation,elapsed_model_solution,is_converged,fact_ranking_method,model_ranking_method,aba_elapsed,ranking_elapsed,best_I
2,0.0,0.3333,0.0,0.5,0.1667,0.25,6.0,15.0,22.0,survey,8289,6,2003.0123083591461,18.304888486862183,True,refined_indep_facts,arrows_sum,0.049550533294677734,0.017581462860107422,1.003414816630044
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,6.0,16.0,17.0,survey,8289,6,2003.0123083591461,18.304888486862183,True,refined_indep_facts,arrows_mean,0.049550533294677734,0.017843008041381836,0.5030034693401737
4,0.5,0.3333,0.2222,0.5,0.3333,0.4,4.0,15.0,15.0,survey,5978,6,2003.0123083591461,18.20022702217102,True,original,original,1.853377342224121,0.10093498229980469,17.75163643689524
4,0.5,0.3333,0.2222,0.5,0.3333,0.4,4.0,15.0,15.0,survey,5978,6,2003.0123083591461,18.20022702217102,True,original,refined_indep_facts,1.853377342224121,0.08548164367675781,5.820801943009991
8,0.75,0.3333,0.6667,0.25,0.3333,0.2857,9.0,13.0,19.0,survey,5978,6,2003.0123083591461,18.20022702217102,True,original,arrows_sum,1.853377342224121,0.04259061813354492,4.021356824100737
5,0.8,0.1667,0.4444,0.2,0.1667,0.1818,7.0,16.0,16.0,survey,5978,6,2003.0123083591461,18.20022702217102,True,original,arrows_mean,1.853377342224121,0.04144549369812012,0.5038360105424442
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,5978,6,2003.0123083591461,18.20022702217102,True,refined_indep_facts,original,0.04742097854614258,0.04247450828552246,12.766708466711538
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,6.0,16.0,17.0,survey,5978,6,2003.0123083591461,18.20022702217102,True,refined_indep_facts,refined_indep_facts,0.04742097854614258,0.035335540771484375,8.723312013643707
2,0.0,0.3333,0.0,0.5,0.1667,0.25,6.0,15.0,22.0,survey,5978,6,2003.0123083591461,18.20022702217102,True,refined_indep_facts,arrows_sum,0.04742097854614258,0.01821756362915039,1.0090577030961818
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,6.0,16.0,17.0,survey,5978,6,2003.0123083591461,18.20022702217102,True,refined_indep_facts,arrows_mean,0.04742097854614258,0.017187118530273438,0.5086241032373002
4,0.25,0.5,0.1111,0.5,0.3333,0.4,6.0,12.0,19.0,survey,5511,6,2003.0123083591461,18.223663806915283,True,original,original,1.2639126777648926,0.03827404975891113,13.849561143703074
4,0.25,0.5,0.1111,0.5,0.3333,0.4,6.0,12.0,19.0,survey,5511,6,2003.0123083591461,18.223663806915283,True,original,refined_indep_facts,1.2639126777648926,0.032164573669433594,5.380571472897544
6,0.5,0.5,0.3333,0.3333,0.3333,0.3333,8.0,11.0,18.0,survey,5511,6,2003.0123083591461,18.223663806915283,True,original,arrows_sum,1.2639126777648926,0.01681351661682129,3.021368305675158
4,0.25,0.5,0.1111,0.5,0.3333,0.4,6.0,12.0,19.0,survey,5511,6,2003.0123083591461,18.223663806915283,True,original,arrows_mean,1.2639126777648926,0.01708984375,0.5036606816741258
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,5511,6,2003.0123083591461,18.223663806915283,True,refined_indep_facts,original,0.04818558692932129,0.0448453426361084,14.016091607100535
1,0.0,0.1667,0.0,0.0,0.0,,6.0,16.0,22.0,survey,5511,6,2003.0123083591461,18.223663806915283,True,refined_indep_facts,refined_indep_facts,0.04818558692932129,0.04224705696105957,7.674960736579889
2,0.0,0.3333,0.0,0.5,0.1667,0.25,6.0,15.0,22.0,survey,5511,6,2003.0123083591461,18.223663806915283,True,refined_indep_facts,arrows_sum,0.04818558692932129,0.021837711334228516,1.0146427266965032
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,6.0,16.0,17.0,survey,5511,6,2003.0123083591461,18.223663806915283,True,refined_indep_facts,arrows_mean,0.04818558692932129,0.022493362426757812,0.5131852844044646
4,0.5,0.3333,0.2222,0.5,0.3333,0.4,4.0,11.0,11.0,survey,5864,6,2003.0123083591461,18.163630485534668,True,original,original,1.2534539699554443,0.15736746788024902,13.842230660142153
3,0.3333,0.3333,0.1111,0.6667,0.3333,0.4444,5.0,9.0,16.0,survey,5864,6,2003.0123083591461,18.163630485534668,True,original,refined_indep_facts,1.2534539699554443,0.1387636661529541,5.044823093275484
6,0.6667,0.3333,0.4444,0.3333,0.3333,0.3333,9.0,8.0,14.0,survey,5864,6,2003.0123083591461,18.163630485534668,True,original,arrows_sum,1.2534539699554443,0.07313776016235352,3.001100873557521
4,0.5,0.3333,0.2222,0.5,0.3333,0.4,6.0,8.0,21.0,survey,5864,6,2003.0123083591461,18.163630485534668,True,original,arrows_mean,1.2534539699554443,0.07429218292236328,0.5006174732039506
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,5864,6,2003.0123083591461,18.163630485534668,True,refined_indep_facts,original,0.04700493812561035,0.03795218467712402,12.397997032145113
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,5864,6,2003.0123083591461,18.163630485534668,True,refined_indep_facts,refined_indep_facts,0.04700493812561035,0.03318357467651367,6.414474358366856
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,5864,6,2003.0123083591461,18.163630485534668,True,refined_indep_facts,arrows_sum,0.04700493812561035,0.01763463020324707,1.0
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,5864,6,2003.0123083591461,18.163630485534668,True,refined_indep_facts,arrows_mean,0.04700493812561035,0.017613649368286133,0.5
4,0.5,0.3333,0.2222,0.5,0.3333,0.4,4.0,15.0,15.0,survey,606,6,2003.0123083591461,18.203953742980957,True,original,original,2.0068273544311523,0.015535831451416016,18.844382805027024
4,0.5,0.3333,0.2222,0.5,0.3333,0.4,4.0,15.0,15.0,survey,606,6,2003.0123083591461,18.203953742980957,True,original,refined_indep_facts,2.0068273544311523,0.012018442153930664,6.54584140265544
6,0.6667,0.3333,0.4444,0.3333,0.3333,0.3333,6.0,14.0,14.0,survey,606,6,2003.0123083591461,18.203953742980957,True,original,arrows_sum,2.0068273544311523,0.005444765090942383,3.0007770332476564
6,0.6667,0.3333,0.4444,0.3333,0.3333,0.3333,6.0,14.0,14.0,survey,606,6,2003.0123083591461,18.203953742980957,True,original,arrows_mean,2.0068273544311523,0.005489349365234375,0.5001295055412761
3,0.3333,0.3333,0.1111,0.3333,0.1667,0.2222,6.0,11.0,24.0,survey,606,6,2003.0123083591461,18.203953742980957,True,refined_indep_facts,original,0.05224895477294922,0.10876941680908203,20.41734338125314
2,0.0,0.3333,0.0,0.5,0.1667,0.25,5.0,11.0,24.0,survey,606,6,2003.0123083591461,18.203953742980957,True,refined_indep_facts,refined_indep_facts,0.05224895477294922,0.08803701400756836,10.54123902259045
3,0.3333,0.3333,0.1111,0.3333,0.1667,0.2222,6.0,11.0,24.0,survey,606,6,2003.0123083591461,18.203953742980957,True,refined_indep_facts,arrows_sum,0.05224895477294922,0.04233598709106445,1.5003478775589658
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,6.0,16.0,17.0,survey,606,6,2003.0123083591461,18.203953742980957,True,refined_indep_facts,arrows_mean,0.05224895477294922,0.04471230506896973,0.5001889276886422
4,0.5,0.3333,0.2222,0.5,0.3333,0.4,4.0,15.0,15.0,survey,1933,6,2003.0123083591461,18.186228275299072,True,original,original,1.1007628440856934,0.018978357315063477,19.756906617471746
4,0.5,0.3333,0.2222,0.5,0.3333,0.4,4.0,15.0,15.0,survey,1933,6,2003.0123083591461,18.186228275299072,True,original,refined_indep_facts,1.1007628440856934,0.015204429626464844,7.216519036709962
5,0.6,0.3333,0.3333,0.4,0.3333,0.3636,5.0,15.0,15.0,survey,1933,6,2003.0123083591461,18.186228275299072,True,original,arrows_sum,1.1007628440856934,0.007535696029663086,2.5000370224553565
4,0.75,0.1667,0.3333,0.25,0.1667,0.2,7.0,16.0,20.0,survey,1933,6,2003.0123083591461,18.186228275299072,True,original,arrows_mean,1.1007628440856934,0.0075016021728515625,0.5000092556138391
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,1933,6,2003.0123083591461,18.186228275299072,True,refined_indep_facts,original,0.05100584030151367,0.067413330078125,15.80331179434561
1,0.0,0.1667,0.0,0.0,0.0,,6.0,16.0,22.0,survey,1933,6,2003.0123083591461,18.186228275299072,True,refined_indep_facts,refined_indep_facts,0.05100584030151367,0.05711221694946289,10.053473477149137
2,0.0,0.3333,0.0,0.5,0.1667,0.25,6.0,15.0,22.0,survey,1933,6,2003.0123083591461,18.186228275299072,True,refined_indep_facts,arrows_sum,0.05100584030151367,0.028883695602416992,1.000036614083109
1,0.0,0.1667,0.0,0.0,0.0,,6.0,16.0,22.0,survey,1933,6,2003.0123083591461,18.186228275299072,True,refined_indep_facts,arrows_mean,0.05100584030151367,0.028645753860473633,0.500036614083109
4,0.5,0.3333,0.2222,0.5,0.3333,0.4,5.0,18.0,19.0,survey,6071,6,2003.0123083591461,18.336735486984253,True,original,original,1.4389677047729492,0.20828914642333984,18.424332226446115
4,0.5,0.3333,0.2222,0.5,0.3333,0.4,5.0,18.0,19.0,survey,6071,6,2003.0123083591461,18.336735486984253,True,original,refined_indep_facts,1.4389677047729492,0.17606091499328613,5.998856564454913
8,0.75,0.3333,0.6667,0.25,0.3333,0.2857,7.0,16.0,22.0,survey,6071,6,2003.0123083591461,18.336735486984253,True,original,arrows_sum,1.4389677047729492,0.08562421798706055,4.0016815249939475
6,0.6667,0.3333,0.4444,0.3333,0.3333,0.3333,6.0,15.0,21.0,survey,6071,6,2003.0123083591461,18.336735486984253,True,original,arrows_mean,1.4389677047729492,0.08613038063049316,0.5008952878719457
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,6071,6,2003.0123083591461,18.336735486984253,True,refined_indep_facts,original,0.04908251762390137,0.042230844497680664,12.92754273252602
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,6.0,16.0,17.0,survey,6071,6,2003.0123083591461,18.336735486984253,True,refined_indep_facts,refined_indep_facts,0.04908251762390137,0.03357100486755371,8.87496194893394
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,6071,6,2003.0123083591461,18.336735486984253,True,refined_indep_facts,arrows_sum,0.04908251762390137,0.018024444580078125,1.001647859296043
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,5.0,12.0,19.0,survey,6071,6,2003.0123083591461,18.336735486984253,True,refined_indep_facts,arrows_mean,0.04908251762390137,0.018683910369873047,0.501201011687912
3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,6.0,19.0,20.0,survey,5504,6,2003.0123083591461,18.3500337600708,True,original,original,0.9778387546539307,0.23911404609680176,13.593123405732936
3,0.6667,0.1667,0.2222,0.3333,0.1667,0.2222,6.0,19.0,20.0,survey,5504,6,2003.0123083591461,18.3500337600708,True,original,refined_indep_facts,0.9778387546539307,0.2237086296081543,5.38063967237825
8,0.75,0.3333,0.6667,0.25,0.3333,0.2857,7.0,16.0,22.0,survey,5504,6,2003.0123083591461,18.3500337600708,True,original,arrows_sum,0.9778387546539307,0.11840057373046875,4.005282628315136
4,0.75,0.1667,0.3333,0.25,0.1667,0.2,6.0,17.0,17.0,survey,5504,6,2003.0123083591461,18.3500337600708,True,original,arrows_mean,0.9778387546539307,0.1159200668334961,0.5009898630929537
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,5504,6,2003.0123083591461,18.3500337600708,True,refined_indep_facts,original,0.04609870910644531,0.023717164993286133,12.743340878739707
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,6.0,16.0,17.0,survey,5504,6,2003.0123083591461,18.3500337600708,True,refined_indep_facts,refined_indep_facts,0.04609870910644531,0.02046060562133789,6.702080620456663
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,5504,6,2003.0123083591461,18.3500337600708,True,refined_indep_facts,arrows_sum,0.04609870910644531,0.011479377746582031,1.001971000820187
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,6.0,16.0,17.0,survey,5504,6,2003.0123083591461,18.3500337600708,True,refined_indep_facts,arrows_mean,0.04609870910644531,0.011630773544311523,0.5013341636174768
5,0.4,0.5,0.2222,0.6,0.5,0.5455,3.0,14.0,14.0,survey,5163,6,2003.0123083591461,18.31201672554016,True,original,original,2.254148483276367,2.3804004192352295,16.905679092871463
5,0.4,0.5,0.2222,0.6,0.5,0.5455,3.0,14.0,14.0,survey,5163,6,2003.0123083591461,18.31201672554016,True,original,refined_indep_facts,2.254148483276367,1.8700239658355713,4.829357659480725
11,0.6364,0.6667,0.7778,0.2727,0.5,0.3529,8.0,17.0,18.0,survey,5163,6,2003.0123083591461,18.31201672554016,True,original,arrows_sum,2.254148483276367,0.9324765205383301,5.500011796294792
5,0.8,0.1667,0.4444,0.2,0.1667,0.1818,8.0,14.0,24.0,survey,5163,6,2003.0123083591461,18.31201672554016,True,original,arrows_mean,2.254148483276367,0.9296703338623047,0.5003594184411619
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,5163,6,2003.0123083591461,18.31201672554016,True,refined_indep_facts,original,0.05322456359863281,0.06913352012634277,13.132407859531453
1,0.0,0.1667,0.0,0.0,0.0,,6.0,16.0,22.0,survey,5163,6,2003.0123083591461,18.31201672554016,True,refined_indep_facts,refined_indep_facts,0.05322456359863281,0.05373120307922363,9.197758332802083
2,0.0,0.3333,0.0,0.5,0.1667,0.25,6.0,15.0,22.0,survey,5163,6,2003.0123083591461,18.31201672554016,True,refined_indep_facts,arrows_sum,0.05322456359863281,0.02835226058959961,1.000329750460208
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,6.0,16.0,17.0,survey,5163,6,2003.0123083591461,18.31201672554016,True,refined_indep_facts,arrows_mean,0.05322456359863281,0.02817511558532715,0.5001649291091892
4,0.25,0.5,0.1111,0.5,0.3333,0.4,6.0,12.0,19.0,survey,2406,6,2003.0123083591461,18.302974462509155,True,original,original,1.8077025413513184,2.0505614280700684,15.113544091307386
4,0.25,0.5,0.1111,0.5,0.3333,0.4,6.0,12.0,19.0,survey,2406,6,2003.0123083591461,18.302974462509155,True,original,refined_indep_facts,1.8077025413513184,1.7838382720947266,5.939680681042302
9,0.5556,0.6667,0.5556,0.3333,0.5,0.4,10.0,10.0,22.0,survey,2406,6,2003.0123083591461,18.302974462509155,True,original,arrows_sum,1.8077025413513184,0.8861148357391357,4.503519891117599
4,0.25,0.5,0.1111,0.5,0.3333,0.4,7.0,10.0,17.0,survey,2406,6,2003.0123083591461,18.302974462509155,True,original,arrows_mean,1.8077025413513184,0.8816859722137451,0.5007152411538716
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,2406,6,2003.0123083591461,18.302974462509155,True,refined_indep_facts,original,0.04736733436584473,0.0465390682220459,15.480748865891325
1,0.0,0.1667,0.0,0.0,0.0,,6.0,16.0,22.0,survey,2406,6,2003.0123083591461,18.302974462509155,True,refined_indep_facts,refined_indep_facts,0.04736733436584473,0.043879032135009766,8.503353846921389
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,2406,6,2003.0123083591461,18.302974462509155,True,refined_indep_facts,arrows_sum,0.04736733436584473,0.022347450256347656,1.00256115257532
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,6.0,16.0,17.0,survey,2406,6,2003.0123083591461,18.302974462509155,True,refined_indep_facts,arrows_mean,0.04736733436584473,0.023668289184570312,0.5023443728635908
4,0.75,0.1667,0.3333,0.25,0.1667,0.2,6.0,17.0,17.0,survey,304,6,2003.0123083591461,18.3257577419281,True,original,original,0.7259476184844971,0.0053975582122802734,9.928372188028659
4,0.75,0.1667,0.3333,0.25,0.1667,0.2,6.0,17.0,17.0,survey,304,6,2003.0123083591461,18.3257577419281,True,original,refined_indep_facts,0.7259476184844971,0.004262685775756836,4.306241626656422
5,0.6,0.3333,0.3333,0.4,0.3333,0.3636,5.0,16.0,16.0,survey,304,6,2003.0123083591461,18.3257577419281,True,original,arrows_sum,0.7259476184844971,0.0022399425506591797,2.503411619601435
5,0.6,0.3333,0.3333,0.4,0.3333,0.3636,5.0,16.0,16.0,survey,304,6,2003.0123083591461,18.3257577419281,True,original,arrows_mean,0.7259476184844971,0.002138376235961914,0.500682323920287
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,304,6,2003.0123083591461,18.3257577419281,True,refined_indep_facts,original,0.046544790267944336,0.02392411231994629,12.630591969098898
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,6.0,16.0,17.0,survey,304,6,2003.0123083591461,18.3257577419281,True,refined_indep_facts,refined_indep_facts,0.046544790267944336,0.02173328399658203,6.297739549416776
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,304,6,2003.0123083591461,18.3257577419281,True,refined_indep_facts,arrows_sum,0.046544790267944336,0.01218414306640625,1.0014523908777964
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,5.0,12.0,19.0,survey,304,6,2003.0123083591461,18.3257577419281,True,refined_indep_facts,arrows_mean,0.046544790267944336,0.011456489562988281,0.5009432808219039
4,0.5,0.3333,0.2222,0.5,0.3333,0.4,6.0,10.0,10.0,survey,3391,6,2003.0123083591461,18.196059942245483,True,original,original,0.9655430316925049,0.004353761672973633,11.474616895323
4,0.5,0.3333,0.2222,0.5,0.3333,0.4,6.0,10.0,10.0,survey,3391,6,2003.0123083591461,18.196059942245483,True,original,refined_indep_facts,0.9655430316925049,0.004122734069824219,4.77729312617102
5,0.6,0.3333,0.3333,0.4,0.3333,0.3636,7.0,9.0,9.0,survey,3391,6,2003.0123083591461,18.196059942245483,True,original,arrows_sum,0.9655430316925049,0.0021772384643554688,2.5047363929724487
4,0.5,0.3333,0.2222,0.5,0.3333,0.4,6.0,10.0,10.0,survey,3391,6,2003.0123083591461,18.196059942245483,True,original,arrows_mean,0.9655430316925049,0.0020875930786132812,0.5013497597637439
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,3391,6,2003.0123083591461,18.196059942245483,True,refined_indep_facts,original,0.04531502723693848,0.02325606346130371,13.410358346655823
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,6.0,16.0,17.0,survey,3391,6,2003.0123083591461,18.196059942245483,True,refined_indep_facts,refined_indep_facts,0.04531502723693848,0.021811962127685547,6.892346240266716
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,3391,6,2003.0123083591461,18.196059942245483,True,refined_indep_facts,arrows_sum,0.04531502723693848,0.01139378547668457,1.0038639225398571
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,6.0,16.0,17.0,survey,3391,6,2003.0123083591461,18.196059942245483,True,refined_indep_facts,arrows_mean,0.04531502723693848,0.011555194854736328,0.5035721681314744
4,0.25,0.5,0.1111,0.75,0.5,0.6,5.0,17.0,18.0,survey,359,6,2003.0123083591461,18.178302764892578,True,original,original,2.006955623626709,0.424802303314209,19.874172542874998
4,0.25,0.5,0.1111,0.75,0.5,0.6,5.0,17.0,18.0,survey,359,6,2003.0123083591461,18.178302764892578,True,original,refined_indep_facts,2.006955623626709,0.31272053718566895,6.281145884421137
8,0.5,0.6667,0.4444,0.5,0.6667,0.5714,6.0,17.0,18.0,survey,359,6,2003.0123083591461,18.178302764892578,True,original,arrows_sum,2.006955623626709,0.14872050285339355,4.00048671199519
4,0.25,0.5,0.1111,0.75,0.5,0.6,5.0,17.0,18.0,survey,359,6,2003.0123083591461,18.178302764892578,True,original,arrows_mean,2.006955623626709,0.15337538719177246,0.5002663027530544
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,359,6,2003.0123083591461,18.178302764892578,True,refined_indep_facts,original,0.055069923400878906,0.07393360137939453,11.510032225095495
1,0.0,0.1667,0.0,0.0,0.0,,6.0,16.0,22.0,survey,359,6,2003.0123083591461,18.178302764892578,True,refined_indep_facts,refined_indep_facts,0.055069923400878906,0.05445432662963867,9.317696471652274
2,0.0,0.3333,0.0,0.5,0.1667,0.25,6.0,15.0,22.0,survey,359,6,2003.0123083591461,18.178302764892578,True,refined_indep_facts,arrows_sum,0.055069923400878906,0.02808213233947754,1.0010097426805038
1,0.0,0.1667,0.0,1.0,0.1667,0.2857,6.0,16.0,17.0,survey,359,6,2003.0123083591461,18.178302764892578,True,refined_indep_facts,arrows_mean,0.055069923400878906,0.02888178825378418,0.5008884902438994
5,0.4,0.5,0.2222,0.6,0.5,0.5455,3.0,14.0,14.0,survey,9096,6,2003.0123083591461,18.134613037109375,True,original,original,2.1628365516662598,1.1859455108642578,18.46848348986517
5,0.4,0.5,0.2222,0.6,0.5,0.5455,3.0,14.0,14.0,survey,9096,6,2003.0123083591461,18.134613037109375,True,original,refined_indep_facts,2.1628365516662598,0.9209098815917969,4.757314124039947
10,0.8,0.3333,0.8889,0.2,0.3333,0.25,9.0,19.0,19.0,survey,9096,6,2003.0123083591461,18.134613037109375,True,original,arrows_sum,2.1628365516662598,0.4561624526977539,5.0027719370630965
6,0.6667,0.3333,0.4444,0.1667,0.1667,0.1667,9.0,13.0,25.0,survey,9096,6,2003.0123083591461,18.134613037109375,True,original,arrows_mean,2.1628365516662598,0.461930513381958,0.5005223127406514
2,0.0,0.3333,0.0,1.0,0.3333,0.5,5.0,11.0,19.0,survey,9096,6,2003.0123083591461,18.134613037109375,True,refined_indep_facts,original,0.05359315872192383,0.06958937644958496,11.29407900976033
1,0.0,0.1667,0.0,0.0,0.0,,6.0,16.0,22.0,survey,9096,6,2003.0123083591461,18.134613037109375,True,refined_indep_facts,refined_indep_facts,0.05359315872192383,0.053983211517333984,9.034189530385747
2,0.0,0.3333,0.0,0.5,0.1667,0.25,6.0,15.0,22.0,survey,9096,6,2003.0123083591461,18.134613037109375,True,refined_indep_facts,arrows_sum,0.05359315872192383,0.028641462326049805,1.0005112933700062
