nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid,dataset,seed,n_nodes,n_edges,neighbourhood_n_nodes,max_cycle_length,max_ct_depth,max_path_length,max_c_set_size,search_depth,elapsed_bsaf_creation,elapsed_model_solution,is_converged,fact_ranking_method,model_ranking_method,num_edges_est,best_model,aba_elapsed,ranking_elapsed,best_I
3,0.0,0.6,0.0,1.0,0.6,0.75,2.0,4.0,random_graphs_n5_e5,8266,5,5,3,3,0,2,3,15,0.025055885314941406,0.13618731498718262,True,v2,original_ranking,3,"[(2, 3), (0, 3), (3, 1)]",0,7.524496078491211,17.49098093925653
4,0.75,0.2,0.6,0.25,0.2,0.2222,5.0,16.0,random_graphs_n5_e5,1532,5,5,3,3,0,2,3,15,0.025055885314941406,0.13483738899230957,True,v2,original_ranking,4,"[(0, 1), (4, 3), (4, 2), (0, 2)]",0,8.936792612075806,12.302864686802593
3,0.6667,0.2,0.4,0.3333,0.2,0.25,4.0,18.0,random_graphs_n5_e5,1009,5,5,3,3,0,2,3,15,0.025055885314941406,0.1354506015777588,False,v2,original_ranking,3,"[(2, 1), (4, 1), (3, 0)]",0,4.990616798400879,9.205453733698498
5,0.2,0.8,0.2,0.8,0.8,0.8,1.0,4.0,random_graphs_n5_e5,2250,5,5,3,3,0,2,3,15,0.025055885314941406,0.13128900527954102,True,v2,original_ranking,5,"[(3, 2), (1, 4), (3, 4), (0, 4), (0, 1)]",0,9.809868335723877,20.84527706568398
3,0.6667,0.2,0.4,0.3333,0.2,0.25,4.0,16.0,random_graphs_n5_e5,4447,5,5,3,3,0,2,3,15,0.025055885314941406,0.13500690460205078,True,v2,original_ranking,3,"[(2, 3), (0, 3), (1, 4)]",0,5.374002933502197,9.456230753328583
4,0.25,0.6,0.2,0.75,0.6,0.6667,2.0,8.0,random_graphs_n5_e5,2415,5,5,3,3,0,2,3,15,0.025055885314941406,0.13152313232421875,True,v2,original_ranking,4,"[(3, 2), (1, 2), (4, 1), (0, 3)]",0,7.5686399936676025,13.77819547623945
5,0.4,0.6,0.4,0.6,0.6,0.6,2.0,7.0,random_graphs_n5_e5,3595,5,5,3,3,0,2,3,15,0.025055885314941406,0.14258503913879395,True,v2,original_ranking,5,"[(1, 3), (1, 0), (0, 3), (4, 1), (4, 2)]",0,13.993153810501099,36.56254355918036
5,1.0,0.0,1.0,0.0,0.0,,6.0,16.0,random_graphs_n5_e5,4187,5,5,3,3,0,2,3,15,0.025055885314941406,0.13542532920837402,True,v2,original_ranking,5,"[(2, 4), (0, 1), (2, 1), (3, 1), (3, 0)]",0,8.483719110488892,12.158656170722377
3,0.6667,0.2,0.4,0.3333,0.2,0.25,4.0,14.0,random_graphs_n5_e5,4135,5,5,3,3,0,2,3,15,0.025055885314941406,0.13530564308166504,True,v2,original_ranking,3,"[(3, 4), (4, 1), (3, 2)]",0,7.297732830047607,14.34317341914882
4,0.5,0.4,0.4,0.5,0.4,0.4444,3.0,12.0,random_graphs_n5_e5,5174,5,5,3,3,0,2,3,15,0.025055885314941406,0.12686562538146973,False,v2,original_ranking,4,"[(3, 1), (2, 3), (2, 0), (1, 0)]",0,8.396885633468628,19.771677920625425
5,0.4,0.6,0.4,0.6,0.6,0.6,2.0,8.0,random_graphs_n5_e5,5303,5,5,3,3,0,2,3,15,0.025055885314941406,0.13057971000671387,True,v2,original_ranking,5,"[(1, 4), (3, 0), (1, 0), (2, 0), (2, 3)]",0,7.81543755531311,13.903715555887542
6,0.1667,1.0,0.2,0.8333,1.0,0.9091,1.0,0.0,random_graphs_n5_e5,3942,5,5,3,3,0,2,3,15,0.025055885314941406,0.1224679946899414,True,v2,original_ranking,6,"[(1, 2), (3, 4), (3, 0), (1, 4), (1, 0), (0, 4)]",0,14.562243461608887,31.780827274905825
6,0.6667,0.4,0.8,0.3333,0.4,0.3636,4.0,18.0,random_graphs_n5_e5,2778,5,5,3,3,0,2,3,15,0.025055885314941406,0.12888121604919434,True,v2,original_ranking,6,"[(3, 0), (3, 2), (3, 1), (2, 1), (4, 3), (0, 1)]",0,12.125053882598877,29.39165510071785
4,1.0,0.0,0.8,0.0,0.0,,5.0,16.0,random_graphs_n5_e5,2804,5,5,3,3,0,2,3,15,0.025055885314941406,0.12996625900268555,True,v2,original_ranking,4,"[(1, 2), (1, 0), (0, 2), (3, 1)]",0,12.65026307106018,20.57076357744476
6,0.6667,0.4,0.8,0.3333,0.4,0.3636,5.0,8.0,random_graphs_n5_e5,2145,5,5,3,3,0,2,3,15,0.025055885314941406,0.1370837688446045,True,v2,original_ranking,6,"[(4, 2), (1, 2), (3, 2), (0, 2), (3, 4), (1, 4)]",0,12.710064888000488,22.68309693359413
4,0.5,0.4,0.4,0.5,0.4,0.4444,3.0,12.0,random_graphs_n5_e5,150,5,5,3,3,0,2,3,15,0.025055885314941406,0.13080811500549316,True,v2,original_ranking,4,"[(3, 2), (0, 1), (2, 4), (1, 4)]",0,9.443406343460083,18.371477098476834
4,0.25,0.6,0.2,0.75,0.6,0.6667,2.0,3.0,random_graphs_n5_e5,8823,5,5,3,3,0,2,3,15,0.025055885314941406,0.12954211235046387,False,v2,original_ranking,4,"[(2, 4), (2, 1), (1, 4), (3, 2)]",0,8.35968542098999,19.923248283351562
5,0.8,0.2,0.8,0.2,0.2,0.2,4.0,17.0,random_graphs_n5_e5,4669,5,5,3,3,0,2,3,15,0.025055885314941406,0.12771844863891602,True,v2,original_ranking,5,"[(4, 1), (2, 3), (0, 3), (0, 2), (1, 0)]",0,11.460198640823364,27.18028508194074
4,0.5,0.4,0.4,0.5,0.4,0.4444,3.0,15.0,random_graphs_n5_e5,6131,5,5,3,3,0,2,3,15,0.025055885314941406,0.13282108306884766,True,v2,original_ranking,4,"[(1, 3), (2, 0), (4, 0), (3, 4)]",0,10.15422773361206,21.950342104260574
5,0.6,0.4,0.6,0.4,0.4,0.4,4.0,15.0,random_graphs_n5_e5,2617,5,5,3,3,0,2,3,15,0.025055885314941406,0.1354827880859375,True,v2,original_ranking,5,"[(2, 3), (4, 3), (4, 2), (1, 3), (1, 0)]",0,11.66751503944397,21.116922286807927
5,0.2,0.8,0.2,0.8,0.8,0.8,1.0,3.0,random_graphs_n5_e5,7166,5,5,3,3,0,2,3,15,0.025055885314941406,0.12559032440185547,True,v2,original_ranking,5,"[(0, 3), (1, 2), (0, 2), (0, 1), (2, 4)]",0,14.687674522399902,36.9270910475734
4,0.75,0.2,0.6,0.25,0.2,0.2222,5.0,15.0,random_graphs_n5_e5,1428,5,5,3,3,0,2,3,15,0.025055885314941406,0.13423919677734375,True,v2,original_ranking,4,"[(4, 1), (2, 1), (2, 3), (0, 3)]",0,9.698298692703247,16.593581576391177
5,0.2,0.8,0.2,0.8,0.8,0.8,1.0,6.0,random_graphs_n5_e5,8328,5,5,3,3,0,2,3,15,0.025055885314941406,0.12990379333496094,True,v2,original_ranking,5,"[(1, 3), (1, 2), (4, 2), (0, 3), (0, 2)]",0,7.364900588989258,17.109277064388667
3,0.0,0.6,0.0,1.0,0.6,0.75,2.0,3.0,random_graphs_n5_e5,8289,5,5,3,3,0,2,3,15,0.025055885314941406,0.13360857963562012,True,v2,original_ranking,3,"[(2, 3), (0, 1), (4, 0)]",0,8.455618381500244,11.151244835655499
4,1.0,0.0,0.8,0.0,0.0,,5.0,18.0,random_graphs_n5_e5,5978,5,5,3,3,0,2,3,15,0.025055885314941406,0.14347171783447266,True,v2,original_ranking,4,"[(3, 1), (2, 4), (0, 4), (0, 2)]",0,10.192795753479004,15.818399373266738
5,0.6,0.4,0.6,0.4,0.4,0.4,3.0,10.0,random_graphs_n5_e5,5511,5,5,3,3,0,2,3,15,0.025055885314941406,0.1221315860748291,False,v2,original_ranking,5,"[(2, 4), (2, 0), (1, 4), (1, 0), (0, 4)]",0,8.292096138000488,19.641437059607913
4,0.25,0.6,0.2,0.75,0.6,0.6667,2.0,9.0,random_graphs_n5_e5,5864,5,5,3,3,0,2,3,15,0.025055885314941406,0.13513636589050293,True,v2,original_ranking,4,"[(4, 0), (2, 0), (1, 3), (0, 3)]",0,9.672146558761597,24.982432602362405
3,0.6667,0.2,0.4,0.3333,0.2,0.25,4.0,9.0,random_graphs_n5_e5,606,5,5,3,3,0,2,3,15,0.025055885314941406,0.1330423355102539,False,v2,original_ranking,3,"[(4, 1), (3, 1), (3, 2)]",0,6.831275939941406,12.475392728550357
4,0.25,0.6,0.2,0.75,0.6,0.6667,2.0,6.0,random_graphs_n5_e5,1933,5,5,3,3,0,2,3,15,0.025055885314941406,0.12907910346984863,True,v2,original_ranking,4,"[(3, 4), (2, 4), (2, 3), (0, 2)]",0,8.414837121963501,17.652812249694737
4,0.75,0.2,0.6,0.25,0.2,0.2222,5.0,18.0,random_graphs_n5_e5,6071,5,5,3,3,0,2,3,15,0.025055885314941406,0.13496994972229004,False,v2,original_ranking,4,"[(2, 4), (2, 1), (1, 4), (0, 1)]",0,7.5818634033203125,16.264278972020715
3,0.3333,0.4,0.2,0.6667,0.4,0.5,4.0,9.0,random_graphs_n5_e5,5504,5,5,3,3,0,2,3,15,0.025055885314941406,0.13405966758728027,False,v2,original_ranking,3,"[(0, 3), (3, 1), (1, 4)]",0,7.257076025009155,15.230268665828698
6,0.3333,0.8,0.4,0.6667,0.8,0.7273,2.0,6.0,random_graphs_n5_e5,5163,5,5,3,3,0,2,3,15,0.025055885314941406,0.13141441345214844,True,v2,original_ranking,6,"[(2, 4), (3, 0), (1, 0), (1, 3), (2, 3), (2, 1)]",0,14.874003648757935,38.05942284314342
6,0.8333,0.2,1.0,0.1667,0.2,0.1818,6.0,19.0,random_graphs_n5_e5,2406,5,5,3,3,0,2,3,15,0.025055885314941406,0.1328728199005127,True,v2,original_ranking,6,"[(0, 3), (2, 3), (2, 1), (4, 1), (3, 1), (2, 0)]",0,11.04089093208313,17.861198309934764
6,0.1667,1.0,0.2,0.8333,1.0,0.9091,1.0,0.0,random_graphs_n5_e5,304,5,5,3,3,0,2,3,15,0.025055885314941406,0.143906831741333,True,v2,original_ranking,6,"[(3, 4), (2, 4), (1, 4), (2, 1), (0, 4), (0, 1)]",0,12.908743381500244,30.46453528979462
5,0.6,0.4,0.6,0.4,0.4,0.4,4.0,13.0,random_graphs_n5_e5,3391,5,5,3,3,0,2,3,15,0.025055885314941406,0.13474416732788086,True,v2,original_ranking,5,"[(0, 3), (4, 3), (1, 2), (3, 2), (4, 0)]",0,10.058112859725952,20.599441132652334
5,0.8,0.2,0.8,0.2,0.2,0.2,5.0,14.0,random_graphs_n5_e5,359,5,5,3,3,0,2,3,15,0.025055885314941406,0.13528919219970703,True,v2,original_ranking,5,"[(2, 4), (3, 4), (2, 0), (0, 4), (0, 1)]",0,10.169930219650269,22.603008738342755
5,0.2,0.8,0.2,0.8,0.8,0.8,1.0,6.0,random_graphs_n5_e5,9096,5,5,3,3,0,2,3,15,0.025055885314941406,0.12246346473693848,True,v2,original_ranking,5,"[(4, 1), (3, 1), (0, 4), (0, 3), (0, 2)]",0,12.942189931869507,38.79060300208667
3,0.6667,0.2,0.4,0.3333,0.2,0.25,4.0,14.0,random_graphs_n5_e5,3533,5,5,3,3,0,2,3,15,0.025055885314941406,0.13522624969482422,False,v2,original_ranking,3,"[(0, 4), (1, 4), (1, 2)]",0,6.978540897369385,14.722237355724882
6,0.6667,0.4,0.8,0.3333,0.4,0.3636,4.0,12.0,random_graphs_n5_e5,4125,5,5,3,3,0,2,3,15,0.025055885314941406,0.1345195770263672,True,v2,original_ranking,6,"[(3, 1), (0, 1), (3, 0), (1, 2), (2, 4), (1, 4)]",0,14.20775055885315,33.38401416939736
5,0.4,0.6,0.4,0.6,0.6,0.6,2.0,7.0,random_graphs_n5_e5,3094,5,5,3,3,0,2,3,15,0.025055885314941406,0.12301802635192871,False,v2,original_ranking,5,"[(4, 3), (4, 0), (2, 4), (2, 3), (0, 3)]",0,8.433336734771729,20.61479734443383
5,0.6,0.4,0.6,0.4,0.4,0.4,3.0,12.0,random_graphs_n5_e5,6398,5,5,3,3,0,2,3,15,0.025055885314941406,0.127091646194458,True,v2,original_ranking,5,"[(1, 4), (2, 3), (0, 3), (0, 2), (2, 1)]",0,11.724246501922607,21.933318867682125
5,1.0,0.0,1.0,0.0,0.0,,10.0,13.0,random_graphs_n5_e5,7816,5,5,3,3,-1,2,3,5,0.01886439323425293,0.10957002639770508,True,v2,original_ranking,5,"[(2, 4), (2, 3), (1, 2), (0, 4), (0, 1)]",0,0.05527043342590332,11.318716451731419
3,1.0,0.0,0.6,0.0,0.0,,8.0,9.0,random_graphs_n5_e5,3578,5,5,3,3,-1,2,3,5,0.01886439323425293,0.10944342613220215,True,v2,original_ranking,3,"[(2, 3), (1, 2), (2, 4)]",0,0.048011064529418945,-3.6765761862219906
4,1.0,0.0,0.8,0.0,0.0,,8.0,17.0,random_graphs_n5_e5,2656,5,5,3,3,-1,2,3,5,0.01886439323425293,0.1090092658996582,True,v2,original_ranking,4,"[(0, 1), (0, 2), (3, 4), (0, 4)]",0,0.04461669921875,-1.6039247129021001
4,0.75,0.2,0.6,0.25,0.2,0.2222,7.0,15.0,random_graphs_n5_e5,2688,5,5,3,3,-1,2,3,5,0.01886439323425293,0.11061787605285645,True,v2,original_ranking,4,"[(2, 3), (1, 3), (0, 1), (0, 2)]",0,0.0634911060333252,-8.001667734057701
0,0.0,0.0,0.0,,0.0,,5.0,12.0,random_graphs_n5_e5,2494,5,5,3,3,-1,2,3,5,0.01886439323425293,0.12305450439453125,True,v2,original_ranking,0,[],0,0.023360252380371094,3.560714001001001
5,1.0,0.0,1.0,0.0,0.0,,10.0,9.0,random_graphs_n5_e5,183,5,5,3,3,-1,2,3,5,0.01886439323425293,0.10617494583129883,True,v2,original_ranking,5,"[(2, 4), (3, 4), (2, 3), (1, 3), (0, 1)]",0,0.07197093963623047,15.18179677161879
5,0.8,0.2,0.8,0.2,0.2,0.2,8.0,13.0,random_graphs_n5_e5,7977,5,5,3,3,-1,2,3,5,0.01886439323425293,0.10876655578613281,True,v2,original_ranking,5,"[(1, 2), (0, 2), (2, 3), (2, 4), (0, 1)]",0,0.04246234893798828,10.677690960853539
4,1.0,0.0,0.8,0.0,0.0,,9.0,9.0,random_graphs_n5_e5,3199,5,5,3,3,-1,2,3,5,0.01886439323425293,0.10594439506530762,True,v2,original_ranking,4,"[(0, 1), (0, 4), (3, 4), (2, 4)]",0,0.06282329559326172,-3.0727038135079243
4,1.0,0.0,0.8,0.0,0.0,,9.0,9.0,random_graphs_n5_e5,316,5,5,3,3,-1,2,3,5,0.01886439323425293,0.10922002792358398,True,v2,original_ranking,4,"[(2, 3), (1, 2), (2, 4), (0, 1)]",0,0.04771733283996582,7.75778700253709
2,1.0,0.0,0.4,0.0,0.0,,7.0,9.0,random_graphs_n5_e5,8266,5,5,3,3,-1,2,3,5,0.01886439323425293,0.11408495903015137,True,v2,original_ranking,2,"[(0, 1), (0, 2)]",0,0.03797483444213867,-5.7139500724117305
5,1.0,0.0,1.0,0.0,0.0,,9.0,15.0,random_graphs_n5_e5,1532,5,5,3,3,-1,2,3,5,0.01886439323425293,0.10871052742004395,True,v2,original_ranking,5,"[(0, 2), (1, 4), (0, 4), (0, 1), (1, 3)]",0,0.043950557708740234,5.306572324498995
2,1.0,0.0,0.4,0.0,0.0,,6.0,17.0,random_graphs_n5_e5,1009,5,5,3,3,-1,2,3,5,0.01886439323425293,0.11648726463317871,True,v2,original_ranking,2,"[(0, 1), (0, 2)]",0,0.026715517044067383,2.006184843976274
3,1.0,0.0,0.6,0.0,0.0,,8.0,7.0,random_graphs_n5_e5,2250,5,5,3,3,-1,2,3,5,0.01886439323425293,0.10535979270935059,True,v2,original_ranking,3,"[(1, 2), (2, 4), (0, 2)]",0,0.0557856559753418,3.855572528937458
0,0.0,0.0,0.0,,0.0,,5.0,12.0,random_graphs_n5_e5,4447,5,5,3,3,-1,2,3,5,0.01886439323425293,0.26940298080444336,True,v2,original_ranking,0,[],0,0.025896072387695312,0.3732220757249318
3,1.0,0.0,0.6,0.0,0.0,,8.0,11.0,random_graphs_n5_e5,2415,5,5,3,3,-1,2,3,5,0.01886439323425293,0.10877847671508789,True,v2,original_ranking,3,"[(0, 1), (0, 2), (1, 3)]",0,0.04216146469116211,2.6121674084314597
5,1.0,0.0,1.0,0.0,0.0,,10.0,17.0,random_graphs_n5_e5,3595,5,5,3,3,-1,2,3,5,0.01886439323425293,0.10616612434387207,True,v2,original_ranking,5,"[(2, 3), (1, 2), (0, 2), (0, 4), (3, 4)]",0,0.06573319435119629,15.91516490043997
4,1.0,0.0,0.8,0.0,0.0,,9.0,13.0,random_graphs_n5_e5,4187,5,5,3,3,-1,2,3,5,0.01886439323425293,0.10946393013000488,True,v2,original_ranking,4,"[(2, 3), (0, 2), (0, 4), (1, 2)]",0,0.04185199737548828,5.948012071276585
4,1.0,0.0,0.8,0.0,0.0,,9.0,19.0,random_graphs_n5_e5,4135,5,5,3,3,-1,2,3,5,0.01886439323425293,0.11359715461730957,True,v2,original_ranking,4,"[(0, 1), (0, 3), (0, 4), (2, 4)]",0,0.03756403923034668,5.15141514970432
1,1.0,0.0,0.2,0.0,0.0,,6.0,9.0,random_graphs_n5_e5,5174,5,5,3,3,-1,2,3,5,0.01886439323425293,0.1094205379486084,True,v2,original_ranking,1,"[(1, 2)]",0,0.040284156799316406,-10.646650784089498
3,0.6667,0.2,0.4,0.3333,0.2,0.25,6.0,8.0,random_graphs_n5_e5,5303,5,5,3,3,-1,2,3,5,0.01886439323425293,0.1092979907989502,True,v2,original_ranking,3,"[(2, 4), (0, 3), (1, 2)]",0,0.04012417793273926,-2.2778851971183967
5,0.8,0.2,0.8,0.2,0.2,0.2,8.0,9.0,random_graphs_n5_e5,3942,5,5,3,3,-1,2,3,5,0.01886439323425293,0.10251545906066895,True,v2,original_ranking,5,"[(2, 3), (1, 3), (0, 2), (2, 4), (3, 4)]",0,0.07086634635925293,9.620968666640417
4,1.0,0.0,0.8,0.0,0.0,,9.0,8.0,random_graphs_n5_e5,2778,5,5,3,3,-1,2,3,5,0.01886439323425293,0.10765337944030762,True,v2,original_ranking,4,"[(1, 4), (0, 2), (0, 4), (0, 3)]",0,0.06406855583190918,1.5359897252292265
3,1.0,0.0,0.6,0.0,0.0,,8.0,12.0,random_graphs_n5_e5,2804,5,5,3,3,-1,2,3,5,0.01886439323425293,0.1060185432434082,True,v2,original_ranking,3,"[(3, 4), (0, 3), (2, 3)]",0,0.05970191955566406,-4.463814945694831
2,1.0,0.0,0.4,0.0,0.0,,7.0,9.0,random_graphs_n5_e5,2145,5,5,3,3,-1,2,3,5,0.01886439323425293,0.12511754035949707,True,v2,original_ranking,2,"[(3, 4), (1, 4)]",0,0.05994677543640137,-15.262380220118542
3,1.0,0.0,0.6,0.0,0.0,,7.0,15.0,random_graphs_n5_e5,150,5,5,3,3,-1,2,3,5,0.01886439323425293,0.10894107818603516,True,v2,original_ranking,3,"[(0, 3), (0, 2), (0, 4)]",0,0.04581427574157715,3.0236010306535768
4,0.75,0.2,0.6,0.25,0.2,0.2222,7.0,7.0,random_graphs_n5_e5,8823,5,5,3,3,-1,2,3,5,0.01886439323425293,0.10882902145385742,True,v2,original_ranking,4,"[(0, 2), (0, 1), (0, 4), (0, 3)]",0,0.041826725006103516,9.992607799535746
5,1.0,0.0,1.0,0.0,0.0,,10.0,12.0,random_graphs_n5_e5,4669,5,5,3,3,-1,2,3,5,0.01886439323425293,0.10550761222839355,True,v2,original_ranking,5,"[(3, 4), (1, 2), (1, 3), (0, 4), (2, 4)]",0,0.059738874435424805,-2.5966801293114337
5,1.0,0.0,1.0,0.0,0.0,,9.0,17.0,random_graphs_n5_e5,6131,5,5,3,3,-1,2,3,5,0.01886439323425293,0.10949110984802246,True,v2,original_ranking,5,"[(1, 4), (2, 4), (1, 2), (0, 1), (2, 3)]",0,0.05356597900390625,8.31481676657038
5,0.8,0.2,0.8,0.2,0.2,0.2,8.0,8.0,random_graphs_n5_e5,2617,5,5,3,3,-1,2,3,5,0.01886439323425293,0.11026406288146973,True,v2,original_ranking,5,"[(0, 4), (1, 4), (1, 2), (0, 2), (0, 3)]",0,0.05483531951904297,5.794952459411531
5,1.0,0.0,1.0,0.0,0.0,,10.0,9.0,random_graphs_n5_e5,7166,5,5,3,3,-1,2,3,5,0.01886439323425293,0.10659003257751465,True,v2,original_ranking,5,"[(0, 4), (3, 4), (1, 3), (2, 3), (1, 4)]",0,0.06759810447692871,5.558083690523452
4,1.0,0.0,0.8,0.0,0.0,,8.0,16.0,random_graphs_n5_e5,1428,5,5,3,3,-1,2,3,5,0.01886439323425293,0.10970187187194824,True,v2,original_ranking,4,"[(0, 2), (0, 4), (3, 4), (0, 1)]",0,0.05019688606262207,-4.668432551431289
3,1.0,0.0,0.6,0.0,0.0,,8.0,12.0,random_graphs_n5_e5,8328,5,5,3,3,-1,2,3,5,0.01886439323425293,0.10979151725769043,True,v2,original_ranking,3,"[(3, 4), (2, 3), (0, 1)]",0,0.04687142372131348,-7.1289994802726735
2,1.0,0.0,0.4,0.0,0.0,,7.0,14.0,random_graphs_n5_e5,8289,5,5,3,3,-1,2,3,5,0.01886439323425293,0.10937976837158203,True,v2,original_ranking,2,"[(3, 4), (0, 3)]",0,0.039466142654418945,1.4592906060947128
3,1.0,0.0,0.6,0.0,0.0,,8.0,14.0,random_graphs_n5_e5,5978,5,5,3,3,-1,2,3,5,0.01886439323425293,0.1056818962097168,True,v2,original_ranking,3,"[(0, 3), (3, 4), (2, 3)]",0,0.0521702766418457,-0.6354563207591962
5,1.0,0.0,1.0,0.0,0.0,,10.0,9.0,random_graphs_n5_e5,5511,5,5,3,3,-1,2,3,5,0.01886439323425293,0.1047358512878418,True,v2,original_ranking,5,"[(3, 4), (0, 3), (2, 3), (1, 2), (1, 3)]",0,0.041365623474121094,4.5745143232438625
5,1.0,0.0,1.0,0.0,0.0,,9.0,14.0,random_graphs_n5_e5,5864,5,5,3,3,-1,2,3,5,0.01886439323425293,0.10974311828613281,True,v2,original_ranking,5,"[(3, 4), (0, 1), (1, 4), (1, 2), (2, 3)]",0,0.05318856239318848,8.45859411440946
3,1.0,0.0,0.6,0.0,0.0,,8.0,9.0,random_graphs_n5_e5,606,5,5,3,3,-1,2,3,5,0.01886439323425293,0.11376571655273438,True,v2,original_ranking,3,"[(0, 1), (0, 4), (0, 3)]",0,0.03342008590698242,3.5548689374178504
4,0.75,0.2,0.6,0.25,0.2,0.2222,7.0,7.0,random_graphs_n5_e5,1933,5,5,3,3,-1,2,3,5,0.01886439323425293,0.10942888259887695,True,v2,original_ranking,4,"[(0, 1), (1, 4), (1, 3), (1, 2)]",0,0.04223823547363281,8.729276823795264
4,0.75,0.2,0.6,0.25,0.2,0.2222,7.0,10.0,random_graphs_n5_e5,6071,5,5,3,3,-1,2,3,5,0.01886439323425293,0.11379051208496094,True,v2,original_ranking,4,"[(2, 3), (3, 4), (1, 3), (0, 3)]",0,0.037461280822753906,1.7665126532872377
4,0.75,0.2,0.6,0.25,0.2,0.2222,7.0,10.0,random_graphs_n5_e5,5504,5,5,3,3,-1,2,3,5,0.01886439323425293,0.11353254318237305,True,v2,original_ranking,4,"[(1, 2), (2, 3), (0, 2), (2, 4)]",0,0.03562331199645996,3.2658667705669475
5,1.0,0.0,1.0,0.0,0.0,,10.0,16.0,random_graphs_n5_e5,5163,5,5,3,3,-1,2,3,5,0.01886439323425293,0.10731840133666992,True,v2,original_ranking,5,"[(3, 4), (1, 4), (0, 4), (0, 2), (1, 3)]",0,0.07194852828979492,0.790175183594124
4,1.0,0.0,0.8,0.0,0.0,,9.0,7.0,random_graphs_n5_e5,2406,5,5,3,3,-1,2,3,5,0.01886439323425293,0.11058807373046875,True,v2,original_ranking,4,"[(0, 4), (2, 4), (1, 2), (0, 2)]",0,0.05271291732788086,-4.692028143877638
4,1.0,0.0,0.8,0.0,0.0,,9.0,6.0,random_graphs_n5_e5,304,5,5,3,3,-1,2,3,5,0.01886439323425293,0.12435293197631836,True,v2,original_ranking,4,"[(1, 3), (0, 2), (2, 3), (2, 4)]",0,0.07089900970458984,-5.755784809655214
3,1.0,0.0,0.6,0.0,0.0,,7.0,18.0,random_graphs_n5_e5,3391,5,5,3,3,-1,2,3,5,0.01886439323425293,0.1103827953338623,True,v2,original_ranking,3,"[(0, 1), (1, 3), (1, 4)]",0,0.05244278907775879,-1.6716715832618823
2,1.0,0.0,0.4,0.0,0.0,,7.0,13.0,random_graphs_n5_e5,359,5,5,3,3,-1,2,3,5,0.01886439323425293,0.10988974571228027,True,v2,original_ranking,2,"[(0, 2), (1, 2)]",0,0.05557394027709961,-11.716110820637944
5,1.0,0.0,1.0,0.0,0.0,,10.0,14.0,random_graphs_n5_e5,9096,5,5,3,3,-1,2,3,5,0.01886439323425293,0.1072854995727539,True,v2,original_ranking,5,"[(3, 4), (2, 4), (2, 3), (1, 2), (0, 1)]",0,0.0714561939239502,13.10954446895853
4,0.75,0.2,0.6,0.25,0.2,0.2222,7.0,9.0,random_graphs_n5_e5,3533,5,5,3,3,-1,2,3,5,0.01886439323425293,0.11364078521728516,True,v2,original_ranking,4,"[(0, 3), (3, 4), (1, 3), (2, 3)]",0,0.03432154655456543,5.2662983296369035
3,1.0,0.0,0.6,0.0,0.0,,8.0,18.0,random_graphs_n5_e5,4125,5,5,3,3,-1,2,3,5,0.01886439323425293,0.12484407424926758,True,v2,original_ranking,3,"[(2, 3), (0, 2), (0, 4)]",0,0.07197999954223633,-12.292322389291602
4,1.0,0.0,0.8,0.0,0.0,,9.0,9.0,random_graphs_n5_e5,3094,5,5,3,3,-1,2,3,5,0.01886439323425293,0.10495519638061523,True,v2,original_ranking,4,"[(1, 2), (1, 3), (1, 4), (0, 1)]",0,0.043212890625,12.3633929380122
3,1.0,0.0,0.6,0.0,0.0,,8.0,14.0,random_graphs_n5_e5,6398,5,5,3,3,-1,2,3,5,0.01886439323425293,0.10631346702575684,True,v2,original_ranking,3,"[(0, 1), (0, 4), (2, 4)]",0,0.05619239807128906,-3.6378248686255996
5,0.8,0.2,0.8,0.2,0.2,0.2,6.0,16.0,random_graphs_n5_e5,7816,5,5,3,3,-1,2,3,10,0.018732786178588867,0.11118149757385254,True,v2,original_ranking,5,"[(2, 3), (0, 1), (3, 4), (1, 3), (0, 2)]",0,1.7850253582000732,18.63272604272137
4,0.75,0.2,0.6,0.25,0.2,0.2222,5.0,12.0,random_graphs_n5_e5,3578,5,5,3,3,-1,2,3,10,0.018732786178588867,0.11063694953918457,True,v2,original_ranking,4,"[(3, 4), (1, 4), (1, 3), (0, 1)]",0,1.640892505645752,14.115436005823874
4,0.0,0.8,0.0,1.0,0.8,0.8889,1.0,4.0,random_graphs_n5_e5,2656,5,5,3,3,-1,2,3,10,0.018732786178588867,0.1103065013885498,True,v2,original_ranking,4,"[(2, 3), (1, 4), (1, 2), (0, 3)]",0,1.4521613121032715,20.31441321898726
7,0.7143,0.4,1.0,0.2857,0.4,0.3333,6.0,15.0,random_graphs_n5_e5,2688,5,5,3,3,-1,2,3,10,0.018732786178588867,0.11042141914367676,True,v2,original_ranking,7,"[(0, 3), (1, 3), (0, 1), (3, 4), (1, 4), (1, 2), (0, 4)]",0,2.0112836360931396,23.415495128409436
2,0.5,0.2,0.2,0.5,0.2,0.2857,4.0,12.0,random_graphs_n5_e5,2494,5,5,3,3,-1,2,3,10,0.018732786178588867,0.12414908409118652,True,v2,original_ranking,2,"[(0, 1), (2, 3)]",0,0.7367620468139648,7.560714001001001
